date,game,season,tournament,gameLength,firstPoints,firstNick,secondPoints,secondNick,thirdPoints,thirdNick,fourthPoints,fourthNick
01/12/2019,1583,4,12,T,13.5,German,54.0,Guile,-15.2,Michael,-52.3,Naoko
21/12/2019,1584,4,13,H,-55.3,Facu (UY),-9.6,German,11.6,Marce,53.3,Mati
21/12/2019,1585,4,13,H,4.1,Cecilia,-17.7,Koki,-45.0,Lucio,58.6,Nico
21/12/2019,1586,4,13,H,-55.9,Andres,11.7,German,65.5,Marce,-21.3,Maria C.
21/12/2019,1587,4,13,H,10.2,Facu (UY),63.4,Guile,-48.8,Lucio,-24.8,Mati
21/12/2019,1588,4,13,H,7.0,Cecilia,58.8,Facu (UY),-45.8,Guile,-20.0,Maria C.
21/12/2019,1589,4,13,H,5.5,Andres,-47.1,German,61.3,Koki,-19.7,Nico
21/12/2019,1590,4,13,H,81.2,Andres,-64.5,Guile,20.3,Marce,-37.0,Nico
21/12/2019,1591,4,13,H,-20.5,Cecilia,-40.8,Koki,5.3,Lucio,56.0,Mati
21/12/2019,1592,4,13,H,8.3,Koki,-17.9,Marce,49.6,Maria C.,-40.0,Mati
21/12/2019,1593,4,13,H,-45.1,Facu (UY),-18.2,German,3.1,Lucio,60.2,Nico
21/12/2019,1594,4,13,H,-18.6,Andres,7.4,Cecilia,-39.9,Guile,51.1,Maria C.
21/12/2019,1595,4,13,H,-14.1,Andres,12.5,Facu (UY),-65.1,Marce,66.7,Mati
21/12/2019,1596,4,13,H,57.1,Andres,24.5,Facu (UY),-54.0,Marce,-27.6,Mati
21/12/2019,1597,4,13,H,2.1,Cecilia,55.7,Koki,-39.8,Maria C.,-18.0,Nico
21/12/2019,1598,4,13,H,-15.3,Cecilia,46.7,Koki,-37.7,Maria C.,6.3,Nico
21/12/2019,1599,4,13,H,-21.6,Andres,0.8,Koki,-44.0,Mati,64.8,Nico
21/12/2019,1600,4,13,H,11.8,Andres,-9.7,Koki,-57.1,Mati,55.0,Nico
22/12/2019,1601,4,,H,8.8,Adrian,-46.0,Koki,51.1,Mati,-13.9,Naoko
22/12/2019,1602,4,,H,-47.1,Chiwi,10.0,Mati,-13.4,Max D.,50.5,Naoko
22/12/2019,1603,4,,H,-50.2,Adrian,-27.4,Chiwi,67.2,Koki,10.4,Max D.
26/12/2019,1604,4,,H,10.5,Falconer,-49.6,Guile,57.5,Mati S.,-18.4,Osqui
26/12/2019,1605,4,,H,61.3,Falconer,3.3,Guile,-18.3,Mati S.,-46.3,Osqui
02/01/2020,1606,4,,H,-16.7,Eze,-52.3,Guile,8.6,Kelo,60.4,Osqui
04/01/2020,1607,4,,H,-54.7,Ariel M.,7.8,Guile,61.8,Mati S.,-14.9,Osqui
04/01/2020,1608,4,,H,18.6,Ariel M.,-25.8,Guile,-53.3,Mati S.,60.5,Osqui
08/01/2020,1609,4,,H,-57.2,Koki,-27.2,Mati,11.6,Naoko,72.8,Nico
08/01/2020,1610,4,,H,52.6,Koki,6.8,Marce,-45.5,Mati,-13.9,Naoko
14/01/2020,1611,4,,H,17.1,Guile,-29.1,Javilo,-54.6,Mati S.,66.6,Osqui
14/01/2020,1612,4,,H,55.9,Guile,7.1,Javilo,-19.7,Mati S.,-43.3,Osqui
14/01/2020,1613,4,,H,-48.2,Guile,-26.6,Javilo,-5.0,Mati S.,79.8,Osqui
22/01/2020,1614,4,,H,4.2,Agus I,-42.0,Falconer,-16.8,Kevin,54.6,Mati S.
22/01/2020,1615,4,,H,-60.2,Falconer,-12.4,Guile,9.8,Mati S.,62.8,Osqui
22/01/2020,1616,4,,H,-25.2,Eze,59.1,Guile,15.2,Kevin,-49.1,Mati S.
22/01/2020,1617,4,,H,-62.0,Eze,-0.3,Guile,62.6,Kevin,-0.3,Mati S.
23/01/2020,1618,4,,H,-45.1,Eze,-13.7,Javilo,7.9,Kevin,50.9,Osqui
23/01/2020,1619,4,,H,17.4,Agus I,60.9,Javilo,-56.1,Kevin,-22.2,Osqui
23/01/2020,1620,4,,H,-42.1,Agus I,54.3,Javilo,-6.1,Kevin,-6.1,Osqui
23/01/2020,1621,4,,H,50.6,Eze,-19.0,Javilo,-40.3,Kevin,8.7,Osqui
26/01/2020,1622,4,,H,-14.1,Adrian,9.4,Lucas,-47.9,Mati,52.6,Mauro
26/01/2020,1623,4,,H,10.0,Koki,-11.2,Mauro,53.9,Naoko,-52.7,Romo
26/01/2020,1624,4,,H,62.8,Adrian,-42.3,Koki,1.4,Mati,-21.9,Naoko
26/01/2020,1625,4,,H,-41.2,Koki,50.5,Lucas,9.7,Mauro,-19.0,Romo
03/02/2020,1626,4,,H,52.4,Eze,-27.5,Guile,-27.5,Kelo,2.6,Marian
06/02/2020,1627,4,,H,18.1,Ariel M.,58.2,Eze,-7.8,Javilo,-68.5,Kevin
09/02/2020,1628,4,,H,7.0,Ariel M.,-13.6,Guile,-40.8,Kelo,47.4,Marian
09/02/2020,1629,4,,H,-53.4,Ariel M.,78.1,Guile,-23.0,Kelo,-1.7,Marian
09/02/2020,1630,4,,H,-43.0,Ariel M.,53.3,Kelo,-51.1,Marian,10.8,Osqui
13/02/2020,1631,4,,H,-1.8,Eze,81.7,Guile,-26.5,Kelo,-53.4,Kevin
13/02/2020,1632,4,,H,9.0,Eze,-56.2,Guile,-15.7,Kelo,62.9,Kevin
16/02/2020,1633,4,,H,-22.7,Ariel M.,1.8,Guile,-48.5,Javilo,38.4,Marian
16/02/2020,1634,4,,H,-40.3,Guile,4.8,Javilo,50.8,Kevin,-15.3,Marian
16/02/2020,1635,4,,H,-56.4,Ariel M.,17.3,Guile,58.9,Kevin,-19.8,Osqui
20/02/2020,1636,4,,H,61.6,Guile,-20.5,Javilo,-0.1,Kelo,-71.0,Kevin
20/02/2020,1637,4,,H,3.7,Guile,52.6,Javilo,-39.6,Kelo,-16.7,Kevin
20/02/2020,1638,4,,H,-106.0,Eze,20.2,Guile,62.5,Javilo,-6.7,Kevin
20/02/2020,1639,4,,H,55.4,Eze,11.0,Guile,-15.9,Javilo,-50.5,Kevin
23/02/2020,1640,4,,H,61.3,Adrian,20.7,Koki,-62.7,Mati,-19.3,Naoko
23/02/2020,1641,4,,H,-16.3,Adrian,5.6,Koki,48.6,Marce,-37.9,Naoko
23/02/2020,1642,4,,H,63.4,Juan Mateo,5.4,Koki,-50.0,Mati,-18.8,Naoko
23/02/2020,1643,4,,H,-51.9,Juan Mateo,11.2,Koki,-43.4,Mati,54.1,Naoko
26/02/2020,1644,4,,H,5.4,Ariel M.,-46.1,Guile,-16.3,Javilo,57.0,Osqui
26/02/2020,1645,4,,H,-27.3,Ariel M.,13.2,Eze,-48.4,Guile,62.5,Javilo
27/02/2020,1646,4,,H,-17.3,Chiwi,58.1,Koki,-51.0,Marce,10.2,Mauro
27/02/2020,1647,4,,H,-48.1,Chiwi,-25.5,Ini,61.8,Juan Mateo,11.8,Marce
27/02/2020,1648,4,,H,-41.5,Ini,-17.5,Juan Mateo,50.4,Koki,-21.4,Mauro
01/03/2020,1649,4,14,T,12.4,Fran,27.8,Javilo,-50.5,Juan Mateo,-19.6,Osqui
01/03/2020,1650,4,14,T,52.1,Chiwi,-42.1,Davy,-15.5,Koki,5.5,Mauro
01/03/2020,1651,4,14,T,-18.1,Davy,57.2,Fran,2.6,Koki,-41.7,Osqui
01/03/2020,1652,4,14,T,8.7,Chiwi,-13.5,Javilo,-49.0,Juan Mateo,53.8,Mauro
01/03/2020,1653,4,14,T,56.0,Javilo,6.6,Koki,-75.3,Mauro,-17.3,Osqui
01/03/2020,1654,4,14,T,-43.7,Chiwi,56.5,Davy,5.5,Fran,-18.3,Juan Mateo
01/03/2020,1655,4,14,T,59.7,Davy,-51.1,Javilo,-22.9,Juan Mateo,14.3,Koki
01/03/2020,1656,4,14,T,-26.9,Chiwi,-78.5,Fran,75.4,Mauro,0.0,Osqui
01/03/2020,1657,4,14,H,-59.2,Davy,68.4,Javilo,-27.7,Koki,18.5,Mauro
02/03/2020,1658,4,,H,-20.1,Eze,56.0,Falconer,-42.3,Marian,6.4,Osqui
04/03/2020,1659,4,,H,-55.3,Ariel M.,14.3,Guile,59.4,Ian,-48.4,Osqui
04/03/2020,1660,4,,H,6.6,Ariel M.,56.1,Eze,-16.9,Guile,-75.8,Ian
08/03/2020,1661,4,,H,-59.4,Ariel M.,82.4,Guile,-26.6,Marian,3.6,Osqui
08/03/2020,1662,4,,H,-17.7,Eze,-43.6,Guile,50.9,Marian,10.4,Osqui
08/03/2020,1663,4,,H,-23.3,Ariel M.,13.9,Guile,-46.4,Marian,55.8,Osqui
08/03/2020,1664,4,,H,54.2,Eze,-76.9,Guile,-19.0,Marian,11.7,Osqui
09/03/2020,1665,4,,H,-17.4,Eze,-45.2,Falconer,8.8,Ian,53.8,Mati S.
09/03/2020,1666,4,,H,-20.3,Falconer,-47.3,Ian,55.6,Marian,12.0,Mati S.
11/03/2020,1667,4,,H,50.0,Eze,-41.0,Ian,-20.4,Mati S.,-18.6,Osqui
11/03/2020,1668,4,,H,77.7,Eze,12.9,Ian,-19.9,Mati S.,-70.7,Osqui
12/03/2020,1669,4,,H,-57.9,Ariel M.,10.8,Eze,12.7,Guile,59.8,Kevin
16/03/2020,1670,4,,H,-49.3,Ariel M.,56.2,Eze,-17.3,Falconer,10.4,Guile
16/03/2020,1671,4,,H,-67.4,Eze,64.6,Guile,15.8,Mati S.,-14.0,Osqui
16/03/2020,1672,4,,H,-21.9,Eze,-50.2,Guile,62.6,Mati S.,9.5,Osqui
16/03/2020,1673,4,,H,-23.8,Ariel M.,62.1,Eze,-46.4,Mati S.,8.1,Osqui
19/04/2020,1674,4,15,H,-20.1,Marian,54.8,Mati S.,7.0,Falconer,-41.7,Guile
19/04/2020,1674,4,15,H,6.1,Mati,-21.0,Pato,-47.1,Juan Mateo,62.0,Kime
19/04/2020,1675,4,15,H,-55.8,Andres,67.8,Lucas,19.3,Lucio,-31.3,Mauro
19/04/2020,1676,4,15,H,70.7,Fran,-62.4,Kress,-18.4,Nico,10.1,Romo
19/04/2020,1677,4,15,H,-0.4,Chiwi,-22.8,Dario,70.4,German,-47.2,Valeria
19/04/2020,1678,4,15,H,-62.0,Andres,-28.5,Juan Mateo,79.4,Romo,11.1,Valeria
19/04/2020,1679,4,15,H,9.8,Chiwi,56.2,Fran,-43.3,Lucio,-22.7,Mati
19/04/2020,1680,4,15,H,-66.0,Dario,-20.7,Mauro,14.2,Nico,72.5,Pato
19/04/2020,1681,4,15,H,-27.2,German,-48.3,Kime,77.5,Kress,-2.0,Lucas
19/04/2020,1682,4,15,H,60.8,German,-44.5,Juan Mateo,2.4,Lucio,-18.7,Nico
19/04/2020,1683,4,15,H,61.0,Andres,-47.1,Dario,11.8,Kress,-25.7,Mati
19/04/2020,1684,4,15,H,9.2,Chiwi,56.8,Lucas,-47.0,Pato,-19.0,Romo
19/04/2020,1685,4,15,H,-29.3,Fran,75.6,Kime,12.4,Mauro,-58.7,Valeria
19/04/2020,1686,4,15,H,74.8,Dario,-17.7,Fran,-71.9,Juan Mateo,14.8,Lucas
19/04/2020,1687,4,15,H,96.0,German,-69.2,Mati,74.8,Mauro,-33.4,Romo
19/04/2020,1688,4,15,H,-18.5,Kress,74.4,Lucio,5.3,Pato,-61.2,Valeria
19/04/2020,1689,4,15,H,51.0,Andres,-40.7,Chiwi,-20.2,Kime,9.9,Nico
19/04/2020,1690,4,15,H,6.9,Andres,-15.5,German,69.4,Lucio,-60.8,Romo
19/04/2020,1691,4,15,H,-16.4,Andres,14.7,German,55.6,Lucio,-53.9,Romo
19/04/2020,1692,4,15,H,8.4,Fran,-52.9,Kress,61.3,Lucas,-16.8,Pato
19/04/2020,1693,4,15,H,17.0,Fran,-58.3,Kress,64.0,Lucas,-22.7,Pato
19/04/2020,1694,4,15,H,68.0,Fran,-25.2,German,4.8,Lucas,-47.6,Lucio
19/04/2020,1695,4,15,H,14.6,Fran,-54.7,German,-18.7,Lucas,58.8,Lucio
16/08/2020,1696,5,16,H,-14.2,Chiwi,10.5,Facu (UY),-38.1,Jess,41.8,Lucio
16/08/2020,1697,5,16,H,0.9,Lucas,-13.9,Mauro,48.2,Nico,-35.2,Pato
16/08/2020,1698,5,16,H,58.4,Dario,-14.2,FedeRama,-2.5,Luli,-41.7,Pedro
16/08/2020,1699,5,16,H,47.7,Jrash,-19.3,Maria C.,-32.1,Mati,3.7,Romo
16/08/2020,1700,5,16,H,-25.9,Andres,-3.5,Cecilia,-15.5,Mati G. (minimati),44.9,Wapuro
16/08/2020,1701,5,16,H,35.5,Chiwi,-12.1,Luli,1.7,Maria C.,-25.1,Pato
16/08/2020,1702,5,16,H,45.5,Jrash,5.9,Nico,-38.1,Pedro,-13.3,Wapuro
16/08/2020,1703,5,16,H,8.4,Andres,-12.7,Dario,-39.1,Jess,43.4,Romo
16/08/2020,1704,5,16,H,-26.5,Cecilia,-11.2,Facu (UY),37.9,Mati,-0.2,Mauro
16/08/2020,1705,5,16,H,11.1,FedeRama,70.2,Lucas,-21.8,Lucio,-59.5,Mati G. (minimati)
16/08/2020,1706,5,16,H,-33.4,Andres,-12.2,Chiwi,0.8,Mauro,44.8,Pedro
16/08/2020,1707,5,16,H,43.0,Facu (UY),-0.9,FedeRama,-28.3,Nico,-13.8,Romo
16/08/2020,1708,5,16,H,36.8,Cecilia,-10.0,Dario,4.8,Lucas,-31.6,Maria C.
16/08/2020,1709,5,16,H,87.1,Lucio,-32.7,Luli,3.7,Mati,-58.1,Wapuro
16/08/2020,1710,5,16,H,-15.5,Jess,7.6,Jrash,40.8,Mati G. (minimati),-32.9,Pato
16/08/2020,1711,5,16,H,43.0,Chiwi,-26.1,Lucas,-15.2,Romo,-1.7,Wapuro
16/08/2020,1712,5,16,H,-27.0,Cecilia,1.4,Jess,-13.5,Luli,39.1,Nico
16/08/2020,1713,5,16,H,2.8,Dario,-10.3,Jrash,-29.6,Lucio,37.1,Mauro
16/08/2020,1714,5,16,H,-54.1,Andres,-14.9,FedeRama,9.3,Mati,59.7,Pato
16/08/2020,1715,5,16,H,51.5,Facu (UY),-16.9,Maria C.,-6.6,Mati G. (minimati),-28.0,Pedro
17/08/2020,1716,5,16,H,6.6,Chiwi,38.5,Facu (UY),-34.9,Mauro,-10.2,Nico
17/08/2020,1717,5,16,H,-38.7,Chiwi,45.6,Facu (UY),2.1,Mauro,-9.0,Nico
17/08/2020,1718,5,16,H,1.6,Dario,-31.8,Jrash,-9.4,Lucas,39.6,Lucio
17/08/2020,1719,5,16,H,-23.1,Dario,-41.2,Jrash,59.7,Lucas,4.6,Lucio
17/08/2020,1720,5,16,H,-5.2,Facu (UY),37.6,Lucas,-38.4,Lucio,6.0,Nico
17/08/2020,1721,5,16,H,7.8,Facu (UY),-36.9,Lucas,-17.8,Lucio,46.9,Nico
21/08/2020,1722,5,,H,-27.6,Chiwi,-61.5,Fran,9.2,Mati,59.9-30+30+20,Pedro
21/08/2020,1723,5,,H,19.2-30-10,Chiwi,36.5+20,Facu (UY),14.2-30-30,Fran,30.1-30+10,Pedro
22/08/2020,1724,5,,H,55.7+20,Chiwi,16.3,Facu (UY),-84.9,Fran,-7.1,Pedro
22/08/2020,1725,5,,H,100.8,Chiwi,5.5,Facu (UY),-85.5,Fran,-20.8,Pedro
22/08/2020,1726,5,,H,-22.2,Chiwi,3.3,Fran,-48.3,Ini,67.2,Pedro
22/08/2020,1727,5,,H,-49.0,Ini,-14.0,Marce,10.0,Maria C.,53.0,Pedro
29/08/2020,1728,5,,H,-1.7-30-30,Facu (UY),65.5-30+30+20,Marce,34.9-30+10,Mati,1.3-30-10,Pedro
26/09/2020,1729,5,17,H,-15.2,Andres,14.9,German,58.6,Lucio,-58.3,Pedro
26/09/2020,1730,5,17,H,53.7,Jess,-21.3,Jrash,9.7,Marce,-42.1,Maria C.
26/09/2020,1731,5,17,H,-26.5,Ailén,79.2,Lucas,-55.4,Mauro,2.7,Romo
26/09/2020,1732,5,17,H,11.1,German,-21.5,Jess,-50.5,Lucas,60.9,Marce
26/09/2020,1733,5,17,H,12.8,Ailén,-25.7,Jrash,58.9,Lucio,-46.0,Mauro
26/09/2020,1734,5,17,H,-59.5,Andres,-17.0,Maria C.,9.9,Pedro,66.6,Romo
26/09/2020,1735,5,17,H,-66.9,Ailén,73.4,German,13.8,Marce,-20.3,Maria C.
26/09/2020,1736,5,17,H,9.2,Andres,-45.4,Jrash,-22.3,Lucas,58.5,Mauro
26/09/2020,1737,5,17,H,4.9,Jess,-64.2,Lucio,-16.0,Pedro,75.3,Romo
26/09/2020,1738,5,17,H,69.8,Andres,6.5,Lucio,-16.4,Marce,-59.9,Romo
26/09/2020,1739,5,17,H,-39.6,German,8.0,Jess,49.2,Maria C.,-17.6,Mauro
26/09/2020,1740,5,17,H,-49.2,Ailén,10.7,Jrash,54.8,Lucas,-16.3,Pedro
27/09/2020,1741,5,17,H,-55.0,Andres,7.9,Jess,60.6,Lucas,-13.5,Marce
27/09/2020,1742,5,17,H,54.8,Andres,4.1,Jess,-18.7,Lucas,-40.2,Marce
27/09/2020,1743,5,17,H,-25.2,German,64.9,Jess,10.1,Lucas,-49.8,Lucio
27/09/2020,1744,5,17,H,-19.8,German,14.6,Jess,57.0,Lucas,-51.8,Lucio
10/10/2020,1745,5,18,H,75.6,Cecilia,0.5,Nico,0,Luli,-60,FedeRama
10/10/2020,1746,5,18,H,-22.9,Davy,-46.5,Felipe (CL),3.0,Jrash,66.4,Pato
10/10/2020,1747,5,18,H,-16.4,Ailén,53.3,Marce,12.5,Mauro,-49.4,Franco (CL) (furanchizuko)
10/10/2020,1748,5,18,H,-20.6,Fran,59.2,Jess,-44.9,Lucio,6.3,Leonardo (CL) (caballo)
10/10/2020,1749,5,18,H,-100.8,Cristian (CL),81.0,Lucas,-2.0,Romo,21.8,Sebastián (PE) (SethSeroly)
10/10/2020,1750,5,18,H,-36.9,Cristian (CL),47.1,Davy,-15.2,Fran,5.0,Lucas R. (BR) (LagadoBR)
10/10/2020,1751,5,18,H,-22.3,Andres,-46.5,Maria C.,11.7,Cristóbal (CL) (Kenzo),57.1,Lucila (Luuucilu
10/10/2020,1752,5,18,H,-53.5,FedeRama,-13.6,Felipe (CL),11.1,Jess,56.0,Romo
10/10/2020,1753,5,18,H,-13.4,Cecilia,-62.1,Lucas,68.8,Lucio,6.7,Pato
10/10/2020,1754,5,18,H,-13.2,Jrash,66.0,Luli,-66.7,Leonardo (CL) (caballo),13.9,Sebastián (PE) (SethSeroly)
10/10/2020,1755,5,18,H,-44.9,Andres,-19.0,Nico,4.9,Pato,59.0,Sebastián (PE) (SethSeroly)
10/10/2020,1756,5,18,H,-31.8,Lucio,82.3,Maria C.,7.8,Romo,-58.3,Franco (CL) (furanchizuko)
10/10/2020,1757,5,18,H,58.0,Cristian (CL),10.1,Jess,-21.6,Marce,-46.5,Lucila (Luuucilu
10/10/2020,1758,5,18,H,54.7,Ailén,-61.4,Lucas,-6.7,Leonardo (CL) (caballo),13.4,Lucas R. (BR) (LagadoBR)
10/10/2020,1759,5,18,H,20.4,Fran,67.3,Jrash,-81.7,Mauro,-6.0,Cristóbal (CL) (Kenzo)
10/10/2020,1760,5,18,H,75.2,FedeRama,5.9,Cristóbal (CL) (Kenzo),-29.7,Sebastián (PE) (SethSeroly),-51.4,Franco (CL) (furanchizuko)
10/10/2020,1761,5,18,H,17.4,Lucio,-51.1,Luli,59.9,Mauro,-26.2,Lucas R. (BR) (LagadoBR)
10/10/2020,1762,5,18,H,56.1,Ailén,-20.5,Cecilia,-46.4,Fran,10.8,Lucila (Luuucilu
10/10/2020,1763,5,18,H,-2.6,Davy,-23.6,Jess,-63.8,Maria C.,90.0,Nico
10/10/2020,1764,5,18,H,-19.5,Andres,-56.1,Felipe (CL),3.5,Marce,72.1,Leonardo (CL) (caballo)
10/10/2020,1765,5,18,H,52.9,Cecilia,-47.1,Marce,-14.5,Nico,8.7,Romo
10/10/2020,1766,5,18,H,67.7,Cristian (CL),-32.5,Felipe (CL),18.6,Maria C.,-53.8,Mauro
10/10/2020,1767,5,18,H,-55.4,FedeRama,-21.1,Jrash,7.5,Lucila (Luuucilu,69.0,Lucas R. (BR) (LagadoBR)
10/10/2020,1768,5,18,H,11.6,Andres,56.4,Davy,-50.7,Lucas,-17.3,Franco (CL) (furanchizuko)
10/10/2020,1769,5,18,H,9.2,Ailén,-57.0,Luli,-23.1,Pato,70.9,Cristóbal (CL) (Kenzo)
11/10/2020,1770,5,18,H,7.4,Cecilia,57.2,Nico,-50.1,Cristóbal (CL) (Kenzo),-14.5,Lucas R. (BR) (LagadoBR)
11/10/2020,1771,5,18,H,56.1,Ailén,-47.0,Davy,6.9,Jess,-16.0,Sebastián (PE) (SethSeroly)
11/10/2020,1772,5,18,H,47.7,Cecilia,7.2,Nico,-41.1,Cristóbal (CL) (Kenzo),-13.8,Lucas R. (BR) (LagadoBR)
11/10/2020,1773,5,18,H,76.5,Ailén,-21.9,Davy,-55.2,Jess,0.6,Sebastián (PE) (SethSeroly)
11/10/2020,1774,5,18,H,26.8,Ailén,70.2,Cecilia,-30.4,Nico,-66.6,Sebastián (PE) (SethSeroly)
11/10/2020,1775,5,18,H,2.0,Ailén,78.3,Cecilia,-22.5,Nico,-57.8,Sebastián (PE) (SethSeroly)
18/03/2023,1776,5,22,H,49.6,Dario,5.2,Lucas,-40.6,Pol,-15.2,Walt
18/03/2023,1777,5,22,H,-50.1,Gabriela,-28.8,Mauro,78.5,Nico,0.4,Paula
18/03/2023,1778,5,22,H,-23.8,Andre,66.2,Guile,-53.7,Lloocky,11.3,Martin
18/03/2023,1779,5,22,H,-27.1,Camilo,5.3,Guille,78.3,Jess,-56.5,Tomas
18/03/2023,1780,5,22,H,-17.1,Chiwi,-40.0,German,49.8,Haku/Kozi,7.3,Lucio
18/03/2023,1781,5,22,H,-42.1,Chiwi,94.8,Martin,10.4,Paula,-63.1,Tomas
18/03/2023,1782,5,22,H,-13.0,Guille,-117.6,Lloocky,106.5,Lucas,24.1,Lucio
18/03/2023,1783,5,22,H,-53.4,Camilo,65.7,German,-20.4,Nico,8.1,Walt
18/03/2023,1784,5,22,H,5.7,Gabriela,56.4,Guile,-43.4,Haku/Kozi,-18.7,Pol
18/03/2023,1785,5,22,H,53.4,Andre,6.7,Dario,-45.7,Jess,-14.4,Mauro
18/03/2023,1786,5,22,H,-53.0,Gabriela,70.1,German,3.3,Jess,-20.4,Lloocky
18/03/2023,1787,5,22,H,12.6,Andre,-60.1,Camilo,65.5,Chiwi,-18.0,Pol
18/03/2023,1788,5,22,H,72.1,Haku/Kozi,1.2,Lucas,-47.3,Mauro,-26.0,Tomas
18/03/2023,1789,5,22,H,17.6,Dario,57.3,Lucio,-56.8,Martin,-18.1,Nico
18/03/2023,1790,5,22,H,-77.8,Guille,25.2,Guile,-27.4,Paula,80.0,Walt
18/03/2023,1791,5,22,H,64.5,Camilo,23.2,Guile,-26.4,Lucio,-61.3,Mauro
18/03/2023,1792,5,22,H,-47.3,Jess,57.6,Haku/Kozi,13.2,Martin,-23.5,Walt
18/03/2023,1793,5,22,H,14.0,Chiwi,-21.9,Dario,-53.5,Gabriela,61.4,Guille
18/03/2023,1794,5,22,H,-43.3,Andre,6.9,German,-14.1,Lucas,50.5,Paula
18/03/2023,1795,5,22,H,-48.1,Lloocky,10.2,Nico,-19.3,Pol,57.2,Tomas
19/03/2023,1796,5,22,H,11.1,Guile,-16.6,Lucas,52.7,Martin,-47.2,Paula
19/03/2023,1797,5,22,H,-48.5,Guile,58.4,Lucas,6.8,Martin,-16.7,Paula
19/03/2023,1798,5,22,H,-54.6,German,-17.9,Haku/Kozi,56.4,Lucio,16.1,Nico
19/03/2023,1799,5,22,H,51.3,German,7.3,Haku/Kozi,-40.5,Lucio,-18.1,Nico
19/03/2023,1800,5,22,H,54.1,Lucas,-15.5,Lucio,-45.4,Martin,6.8,Nico
19/03/2023,1801,5,22,H,-17.2,Lucas,-58.4,Lucio,9.7,Martin,65.9,Nico
12/11/2023,1804,5,23,T,52.8,Chiwi,6.5,Jess,-16.6,Lloocky,42.7,Paula
12/11/2023,1805,5,23,T,-47.1,Guille,57.1,Lukas,8.7,Mauro,-18.7,Mel
12/11/2023,1806,5,23,T,84.9,Marian,2.9,Mati,-30.7,Nicolas (Claudio friend),-57.1,Walt
12/11/2023,1807,5,23,T,-20.0,Claudia,-42.8,German,6.9,Laura,55.9,Mati S.
12/11/2023,1808,5,23,T,4.5,Laura,-46.9,Lloocky,63.1,Lukas,-20.7,Mati
12/11/2023,1809,5,23,T,6.8,German,51.5,Guille,-44.2,Paula,-14.1,Walt
12/11/2023,1810,5,23,T,49.9,Chiwi,8.0,Claudia,-41.9,Mel,-16.0,Nicolas (Claudio friend)
12/11/2023,1811,5,23,T,-17.0,Jess,5.0,Marian,-40.1,Mati S.,52.1,Mauro
12/11/2023,1812,5,23,T,49.5,Guille,-17.0,Lloocky,-37.0,Mati S.,4.5,Nicolas (Claudio friend)
12/11/2023,1813,5,23,T,-15.3,Claudia,-44.9,Lukas,8.3,Marian,51.9,Paula
12/11/2023,1814,5,23,T,-13.8,Chiwi,8.1,German,-47.6,Mati,53.3,Mel
03/03/2024,1816,6,,H,-11.9,Mati,9.3,Nico,-92.4,Lukas,55.0,Chiwi
03/03/2024,1817,6,,H,18.4,Nico,-24.9,Guile,-59.9,Chiwi,66.4,Adrian
03/03/2024,1818,6,,H,-50.7,Lukas,-14.1,Mati G,8.0,Mauro,56.8,Fofo
03/03/2024,1819,6,,H,-40.3,Chiwi,-16.4,Mauro,49.9,Fran,6.8,Guille
03/03/2024,1820,6,,H,-47.2,Lukas,-22.3,Fofo,59.3,Laura,10.2,Daniel
03/03/2024,1821,6,,H,64.7,Nico,-51.0,Guile,-62.2,Mati G,8.5,Leo
03/03/2024,1822,6,,H,-19.6,Mati,6.5,Adrian,-41.6,Jess,54.7,Guille
07/03/2024,1823,6,,H,50.6,Mati,-43.2,Pato,7.4,Marce,-14.8,Lucas
07/03/2024,1824,6,,H,-27.0,Nico,59.5,Marce,-49.2,Lucas,16.7,German
07/03/2024,1825,6,,H,62.0,Nico,9.4,Pato,-51.6,Lucas,-19.8,German
07/03/2024,1826,6,,H,11.5,Pato,-21.0,Marce,94.3,German,-84.8,Ailén
08/03/2024,1827,6,,H,50.4,Nico,9.9,Adrian,-16.6,Haku/Kozi,-43.7,Kime
08/03/2024,1828,6,,H,-71.0,Pato,29.2,Lucas,-32.4,Mauro,74.2,Lucio
16/03/2024,1829,6,,H,-47.5,Nico,6.3,Adrian,58.0,Claudia,-16.8,Haku/Kozi
18/03/2024,1830,6,,H,3.2,Nico,72.2,Marce,-53.9,Claudia,-21.5,Haku/Kozi
20/03/2024,1831,6,,H,61.3,Mati,4.7,Chiwi,-46.3,Pato,-19.7,Claudia
21/03/2024,1832,6,,H,2.1,Gabriela,68.3,Haku/Kozi,-48.0,Andres,-22.4,Tomas
22/03/2024,1833,6,,H,-20.0,Nico,55.9,Guile,6.2,Haku/Kozi,-42.1,Andres
22/03/2024,1834,6,,H,56.6,Marce,-21.5,Adrian,14.7,Haku/Kozi,-49.8,Andres
22/03/2024,1835,6,,H,82.1,Marce,-52.3,Adrian,-3.8,Haku/Kozi,-26.0,Andres
23/03/2024,1836,6,,H,7.5,Marce,58.7,Andres,-46.2,MegaJL,-20.0,Guille
23/03/2024,1837,6,,H,58.6,Marce,16.2,Andres,-25.1,Danbliz,-49.7,MegaJL
27/03/2024,1838,6,,H,13.2,Mauro,-16.3,Andres,56.8,Danbliz,-53.7,MegaJL
27/03/2024,1839,6,,H,-57.2,Marce,16.0,Haku/Kozi,66.0,Andres,-24.8,Paula
